Year;Name.Only.abs;Name.Only.rel;Bib.Ref.abs;Bib.Ref.rel;Bib.Soft.abs;Bib.Soft.rel;Agent.abs;Agent.rel;URL.abs;URL.rel;PID.abs;PID.rel;Ver.abs;Ver.rel
2016,17,0.7391304347826086,7,0.30434782608695654,0,0,0,0,1,0.043478260869565216,0,0,NaN,NaN
2015,8,0.8,2,0.2,0,0,0,0,2,0.2,0,0,NaN,NaN
2018,23,0.6388888888888888,7,0.19444444444444445,5,0.1388888888888889,2,0.05555555555555555,10,0.2777777777777778,0,0,NaN,NaN
2019,22,0.6666666666666666,11,0.3333333333333333,2,0.06060606060606061,1,0.030303030303030304,7,0.21212121212121213,1,0.030303030303030304,NaN,NaN
2020,16,0.7619047619047619,7,0.3333333333333333,0,0,0,0,2,0.09523809523809523,0,0,NaN,NaN
